,Post ID,Comments,,
10493,CqyNDMNtZxp,"Nancy @thenancyrodriguez has an extremely inaccurate narrative to spread. I understand the need to talk about pro-choice, which I am. This is not that. This is the rhetoric for eugenics. Just because we may have difficulties and a different way of life at times, does not make people with Down syndrome any less worthy of life. We do not lead a life that is less than nor do we live a life with trauma because we have a son with Down syndrome. It is hard to believe that at this day and age there are people that are so willing to casually say it for the world to see!!!!!!",,
10494,CqyNDMNtZxp,@karimadeneche John Winchester,,
10495,CqyNDMNtZxp,"@savannah_mae1424 we’re talking about Ressler, right??",,
10496,CqyNDMNtZxp,"Please @netflix  give us the #SixofCrowsSpinoff and #ShadowAndBone season 3 we need to know what will happen to them
🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛",,
10497,CqyNDMNtZxp,@tenamgaredunord,,
10498,CqyNDMNtZxp,@cherniiee 👀,,
10499,Cqte7DqtSij,Great series..like the answer to “model citizen” letting all that pent up energy out! Love the surprise that women can have road rage too. 😂🤣😂,,
10500,Cqte7DqtSij,Legit prob one of the BEST you’ve ever distributed,,
10501,Cqte7DqtSij,"I'm watching it right now, love it so far",,
10502,Cqte7DqtSij,Season 2 of Lockwood and Co please!!!!! ❤️❤️,,
10503,Cqte7DqtSij,Yo hands down one of the best shows I’ve ever seen,,
10504,Cqte7DqtSij,#renewlockwoodandco !,,
10505,Cqte7DqtSij,Please give us the six of crows spin off 😭 #sixofcrowsspinoff #renewshadowandbone,,
10506,Cqte7DqtSij,🙌🙌,,
10507,Cqte7DqtSij,1st comment 🙌,,
10508,Cqte7DqtSij,We need a spin-off !!!#sixofcrowsspinoff,,
10509,Cqte7DqtSij,Just renew Lockwood & Co! #renewlockwoodandco #lockwoodandco,,
10510,Cqte7DqtSij,SIX OF CROWS SPINOFF PLEASE!! 🔥,,
10511,Cqte7DqtSij,⌯𓆩🤗❤️𓆪↵⋮,,
10512,Cqte7DqtSij,⌯𓆩🤗❤️𓆪↵⋮,,
10513,Cqte7DqtSij,👊🏽👊🏽👊🏽,,
10514,Cqte7DqtSij,Even Bhakts will love it?? 💀,,
10515,Cqte7DqtSij,#renewshadowandbone,,
10516,Cqte7DqtSij,"Hey ! Naruto fans like, you want Naruto in english audio 🥺",,
10517,Cqte7DqtSij,Bring back mindhunter,,
10518,Cqte7DqtSij,Do you guys realize that none of your foreign shows with English subtitles are ever translated properly? So many storylines never make sense. When you turn on the English audio there’s a way different meaning than what’s put in the subtitles. Can you guys figure out translation already…,,
10519,Cqte7DqtSij,LOCKWOOD & CO season 2,,
10520,Cqte7DqtSij,Renew Lockwood and co!! #renewlockwoodandco #lockwoodandco,,
10521,Cqte7DqtSij,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️j❤️j,,
10522,Cqte7DqtSij,#renewlockwoodandco,,
10523,Cqte7DqtSij,Bring back gentefied,,
10524,Cqte7DqtSij,😍😍😍😍🔥🔥🔥🔥,,
10525,Cqte7DqtSij,Why do they want to imitate it so badly?,,
10526,Cqte7DqtSij,LOCKWOOD AND CO pls,,
10527,Cqte7DqtSij,😍,,
10528,Cqte7DqtSij,LOCKWOOD & CO season 2 #renewlockwoodandco #lockwoodandco,,
10529,Cqte7DqtSij,#renewlockwoodandco #lockwoodandco,,
10530,Cqte7DqtSij,"#sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff 
#SchadowAndBone #SchadowAndBone #SchadowAndBone",,
10531,Cqte7DqtSij,still mad about how y’all cancelled ANNE WITH AN E. LIKE CMON,,
10532,Cqte7DqtSij,#renewlockwoodandco,,
10533,Cqte7DqtSij,#renewlockwoodandco,,
10534,Cqte7DqtSij,c’mon you’ve been holding out long enough just #renewlockwoodandco  already!!,,
10535,Cqte7DqtSij,"Roles of some of the Hollywood Jeuvs were also pronounced.  As were mentioned in the next paragraph, some of Hollywood screenwriters, scriptwriters abusively used the victim's personal information/ ideas/ preferences and victim's behavior that could be tracked by smart devices such as smart phones, as either motives or materials for their work.  Benjamin Netanyhoo was then president of Israel and They sure were believed to actively participate in this decade-long abuse, providing their world-leading technology in hacking tools- RAT, and supposedly ""PEGASUS""as well as aforementioned Hollywood screenwriters/ scriptwriters' abuse of the victim's privacy and private information since 2011.
And there were lots of other Hollywood screenwriters who took advantage of the victim's personal info when writing script for the shows.  SNL comedy writers were fired in droves in around 2012ish for seemingly continuously abusing the victim in such ways.   Scriptwriters of the sitcoms that the victim watched frequently through the internet also abused the victim the same way as the big 0 did.  One of many such work was ""How I met your mother.""   
These might sound too surreal to be true, but lots of reporters from South Korea, the U.S., the U.K. and France as well as politicians from such countries are all well aware of this traumatic and destructive abuse that went on from 2011 to 2022.
And I know that anyone who are well aware of how internet commerce works, private information gathering, data mining and tracking technology, big data technology. hacking RAT(Remote Admin Tool that allows attackers to take ownership of the victim's computer remotely and surreptitiously) programs knows this is fully feasible and so very well practicable.  There are bucket full of circumstantial evidence perpetrators left over the period running from 2011 to 2022.  They have solid probable causes and motives, not to mention financial resources and techlogical capabilities.",,
10536,Cqte7DqtSij,"Blame-shifting, projection and gaslighting was the very essence of their abuse.  Basically what they did was to use ideas on the memo file saved only in the victim's laptop or the victim's personal behavior that could be tracked by tracking A.I. techonologies (via google or microsoft) as motives or materials for political rhetorics.
Edward Snowden's NSA revelation came first.  Afterwards, Julian Assange.  Sandyhook's purported-presumably fabricated-perpetrator seemingly took motives from the victim.  Toyota recall incident also took motives from the victim's ideas.  
They shifted these blame to the victim, when it was they who committed all these crimes, and kept using the same blame-shifting tactics because the victim couldn't understand what they were doing and kept silent.
After these series of weird, trauma-inducing and abusive events, the victim cut off all the English-speaking broadcasts from the U.S. and the U.K. and switched his attention to French language and culture.  They then went on to execute Charlie-hebdo incident, following the victim, the scapegoat who they put blames on, to France.
Gheeii communal nharceesisst fraud big 0 and gheeii sycopat G. S0R0S's syco abuse, control is backed up by corrupt gheeii Bin Salman.  
Series of their felony crimes after crimes were covered up with the help of gheeii Bin Salman who supported Lewis Hamilton, PSY and BTS gheeiit pop's world wide popularity and fame.
Basically the entirety of the U.S. justice system, political system has been covering up for these gheeiii nharceesissit souciopat in good part because of gheeiii syco Bin Salman's oil money.",,
10537,Cqte7DqtSij,"Hello, this is a small tifbits regarding  crimes of some U.S.  politicians and their co-consiprators.
This brief report comes from 10 years of tolerance and I mean this is not a joke.
In 2011, I, the victim, started mocking online game cheaters with a term that is derogatory to gays.  I used the term in a way similar to how eff you is used as a general mocking term.
The term wasn't even directed at anyone in the U.S. government and the victim didn't even know, back then, ""COMMUNAL NHARCEESSIST SYCOPATH big 0 was gheeii.  Not until 2018, when he started to pay attention to the opposition's claims about how corrupt big 0 truly is, did he realize big 0 was gheeii and what he and political ghost writers sycopath did to the victim was nothing short of gheeiii grooming segghshal harasment and scapegoating the weak for their own gains.
Then ""COMMUNAL NHARCEESISST"" big 0's abuse began.  They commenced 24/7 illegal surveillance, used my personal info and ideas written on my laptop memo file as motives or materials for political rhetorics, the most obvious of which were Charlie-hebdo incident, PSY, BTS, Lewis Hamilton and more.",,
10538,Cqte7DqtSij,"After his fraudulent term ended, gheii fraud souciopath G. Soros continued the series of felony crimes against the victim with 
1) illegal surveillance, 
2) false promises-a.k.a. future faking-promising to fulfil the victim's desire that they found out by hacking, such as studying/working in the U.S. or receiving actual rewards for the decade-long abuse that effectively ruined the victim's life, 
3) gaslighting by feeding the victim lies such that 
3a) big 0 actually died during the term and what people see now is his body-double., 
3b) the perp has developed cancer (which still doesn't justify all the sycho abouses that lasted 10 years and counting.)
3c) 
4) imposing the victim control schemes to suppress the revelation of the crimes.  
Perpetrators didn't take any real civil or criminal responsibility for the crime that effectively ruined the victim's life, even to this day.  These felons/perps used him as a shield/distraction to criticisms they deserve for their own lies/deception (their true seggshual orientation, nharceessistic personality/temperament that are only revealed to close staffers and anyone who are close to them, and their falsified past records etc.)  They picked the weak, the victim, who could not fight back and abused him like true sycopath/souciopats.
As can be indicated in this traumatic episode, political leaders such as big 0 and G. Soros are good example of ""COMMUNAL NHARCEESISST"", as well as criminal cult leaders who abuse their subordinates or victims physically and mentally.
Some of their tactics include fake killing public figures to indirectly threaten the target.  For instance, they hack the victim's interest and sometimes fake kill off some of the public fugures who is in the field victim was interested in.  The victim once liked the artcle about Tic nat han, a famous buddhist monk.  In a few days, he was fake killed sent into witness protection program.  Might have been a pure councidence but the problem is this is one of many such cases.",,
10539,Cqte7DqtSij,Fantastic,,
10540,Cqte7DqtSij,👏👏,,
10541,Cqte7DqtSij,WTF,,
10542,Cqte7DqtSij,개.재밋음,,
10543,Cqte7DqtSij,👏👏👏,,
10544,Cqte7DqtSij,Wagyu series,,
10545,Cqte7DqtSij,😂,,
10546,Cqte7DqtSij,@hajrazaf hehe,,
10547,Cqte7DqtSij,Y'all,,
10548,Cqte7DqtSij,I’ll never be a vegan. I love eating 🐱 waaaay too much.,,
10549,CqtKU9SNx-c,"Ben ""The only reason why I still have netflix"" Barnes. 🤷🏼‍♀️",,
10550,CqtKU9SNx-c,SHADOW AND BONE SEASON 3 PLEASE🙏🏼,,
10551,CqtKU9SNx-c,Ok give us Season 3 then,,
10552,CqtKU9SNx-c,season 1 darkling you will always be famous,,
10553,CqtKU9SNx-c,"Oh, just the love of my life. No big deal 🫶🏼",,
10554,CqtKU9SNx-c,My favorite Multiverse,,
10555,CqtKU9SNx-c,The fact that Netflix sees us going crazy over Ben and thought « Let me be a part of it » 🥹❤️‍🔥,,
10556,CqtKU9SNx-c,Still wish he could be part of a marauders series,,
10557,CqtKU9SNx-c,"Give us Shadow and Bone S3 and Six of Crows spin off, PLEASE!🙏",,
10558,CqtKU9SNx-c,Ummm Dorian Gray!,,
10559,CqtKU9SNx-c,Please give him the romcom he deserves Netflix,,
10560,CqtKU9SNx-c,SHADOW AND BONE S3 plzzzz,,
10561,CqtKU9SNx-c,FINE MAKE ME YOUR FAVORITE,,
10562,CqtKU9SNx-c,Finally! At least Netflix gets it. Ben is such a talent and does so many different versatile roles. Thank you so much. In S3 we need our Aleksander/ The Darkling back. Thank you so much.,,
10563,CqtKU9SNx-c,"If S&B is not renewed after leaving us on that horrific cliffhanger, you guys gonna loose more subscribers anyway after cancelling so many amazing shows like half bad and probably lockwood and co. too. So better give it another chance coz the show deserves it.",,
10564,CqtKU9SNx-c,Renew for shadow and bone season 3 and the six of Crows spinoff 🔥🔥,,
10565,CqtKU9SNx-c,❤️✨🔥,,
10566,CqtKU9SNx-c,Netflix is just as obsessed with Ben Barnes as I am,,
10567,CqtKU9SNx-c,SHADOW AND BONE SEASON 3 WHEN,,
10568,CqtKU9SNx-c,Prince Caspian!!!,,
10569,CqtKU9SNx-c,SHADOW AND BONE S3 & SOC SPIN OFF PLS😩,,
10570,CqtKU9SNx-c,SO TRUE BEN BARNES SUPREMACY,,
10571,CqtKU9SNx-c,That's Billy Russo,,
10572,CqtKU9SNx-c,He came straight out of books 💔🫶🏻,,
10573,CqtKU9SNx-c,don’t forget about narnia or the punisher 😤,,
10574,CqtKU9SNx-c,Punisher is a good show,,
10575,CqtKU9SNx-c,SIX OF CROWS SPIN OFF PLEASE 🤞🏻,,
10576,CqtKU9SNx-c,"ben barnes, dorian gray, prince caspian, the darkling and sirius black",,
10577,CqtKU9SNx-c,Punisher🔥🔥,,
10578,CqtKU9SNx-c,Seventh Son ended on Netflix (UK  anyway) at the end of February but I definitely second this emotion! 👍✨🖤✨,,
10579,CqtKU9SNx-c,Bring Narnia,,
10580,CqtKU9SNx-c,🖤🫶🏻🖤🫶🏻🖤🫶🏻🖤,,
10581,CqtKU9SNx-c,renew Lockwood & Co! #renewlockwoodandco #lockwoodandco,,
10582,CqtKU9SNx-c,"#sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff 
#SchadowAndBone #SchadowAndBone #SchadowAndBone",,
10583,CqtKU9SNx-c,where is WEDNESDAY😢,,
10584,CqtKU9SNx-c,Badass in Netflix Punisher series.,,
10585,CqtKU9SNx-c,Yeah but where’s Lockwood and co,,
10586,CqtKU9SNx-c,this is very true,,
10587,CqtKU9SNx-c,Also great in Westworld and The Punisher,,
10588,CqtKU9SNx-c,SHADOW DADDYYYYYY REIGNS 🖤,,
10589,CqtKU9SNx-c,You don't understand... I'M OBSESSED WITH HIM!!,,
10590,CqtKU9SNx-c,"You know what will show even more range of Mr. Benny B? #shadowandbone s3, so please renew, @netflix and give us the #sixofcrows spin-off 🙏🙏🙏",,
10591,CqtKU9SNx-c,You forgot his jigsaw side in @thepunisher,,
10592,CqtKU9SNx-c,"@benbarnes : *exists*
@netflix : hire that man & give him prosthetic facial scars immediately!",,
10593,CqtKU9SNx-c,Billy Russo 🫶🏻 @benbarnes,,
10594,CqtKU9SNx-c,@netflix RENEW SHADOW AND BONE #renewshadowandbone #shadowandbone,,
10595,CqtKU9SNx-c,"Bring it on, @netflix. BRING. IT. ON. 🙌😍",,
10596,CqtKU9SNx-c,"Seen these all already, Netflix give me MORE @benbarnes 🥰🥰🤩🤩",,
10597,CqtKU9SNx-c,Thank you @netflix for all the @benbarnes content. Makes our day 🤤,,
10598,CqtKU9SNx-c,Now THAT'S what I'm talking about. Well done @netflix 🔥💜,,
10599,CqqzQ6YseTx,We are back! Who remembers us? 🙌,,
10600,CqqzQ6YseTx,#renewlockwoodandco #lockwoodandco #lockwoodandcoseason2,,
10601,CqqzQ6YseTx,We want devdas ❤️ 😢,,
10602,CqqzQ6YseTx,Who is the pride in pink at the center.. she is the prettiest.,,
10603,CqqzQ6YseTx,#renewlockwoodandco,,
10604,CqqzQ6YseTx,#lockwoodandcoseason2 #locknation #renewlockwoodandco #lockwoodandco,,
10605,CqqzQ6YseTx,Chennai express 😍😍😍,,
10606,CqqzQ6YseTx,Dil tho pagal hei😍😍,,
10607,CqqzQ6YseTx,Okay Netflix 👏,,
10608,CqqzQ6YseTx,Jen in Murder Mystery 2 😍😍,,
10609,CqqzQ6YseTx,Kareena ❤️❤️❤️,,
10610,CqqzQ6YseTx,Aniston in Lehanga was everything,,
10611,CqqzQ6YseTx,why do all your movie and series plots feature characters who suffered or were abandoned by their father?  Why?  Why always showing that the father figure is always a shame?  Was your life like this?  Abandonment of the father figure?  Or is this a mere attempt to influence society by attacking the conventional family and the father figure?,,
10612,CqqzQ6YseTx,Please #renewshadowandbone #sixofcrowsspinoff 😭,,
10613,CqqzQ6YseTx,All we need is Lockwood and Co season 2!!!!,,
10614,CqqzQ6YseTx,add om shanti om!!,,
10615,CqqzQ6YseTx,86.9% of people say Neckflix. They simply can’t say it right,,
10616,CqqzQ6YseTx,Asoka mn kya design kiya tha bhai?,,
10617,CqqzQ6YseTx,Ok and?,,
10618,CqqzQ6YseTx,LOCKWOOD & CO season 2 #renewlockwoodandco #lockwoodandco,,
10619,CqqzQ6YseTx,Why they promoting Indian culture?,,
10620,CqqzQ6YseTx,Yeah but that is not how people in Chennai or down south dress up (nor speak!),,
10621,CqqzQ6YseTx,في ستوري فصْيـ/حة كرستيانو رونالدو 🔞.,,
10622,CqqzQ6YseTx,Please renew LOCKWOOD AND CO,,
10623,CqqzQ6YseTx,Didn’t do a good job,,
10624,CqqzQ6YseTx,#savewarriornun #warriornun,,
10625,CqqzQ6YseTx,lockwood and co season 2,,
10626,CqqzQ6YseTx,LOCKWOOD AND CO pls,,
10627,CqqzQ6YseTx,Please @netflixuk @netflix #renewlockwoodandco #lockwoodandcoseason2 #sixofcrowsspinoff I'M BEGGING YOU,,
10628,CqqzQ6YseTx,@oliwoa_sz patrz gra taka sławna że aż film zrobili 😹,,
10629,CqqzQ6YseTx,@brownxyugar jangan baca pojok kiri bawah🤣,,
10630,CqqzQ6YseTx,@kareenakapoorkhan ❤️,,
10631,CqqzQ6YseTx,🔥🔥,,
10632,CqqzQ6YseTx,😍😍😍😍🔥🔥🔥🔥,,
10633,CqqzQ6YseTx,👏👏👏,,
10634,CqqzQ6YseTx,@jenniferaniston looks stunning as always in Murder Mystery 2 🥹😍😍😍,,
10635,CqqzQ6YseTx,❤️❤️❤️❤️,,
10636,CqqzQ6YseTx,i’m just adding Kalas outfits in @sense8  because they were gorgeous and that show deserved better,,
10637,CqqzQ6YseTx,I’m blessing the lives of first 5 people to message me ‘faith’ 🇨🇦🇺🇸💰🥶,,
10638,CqqzQ6YseTx,😍😍😍,,
10639,CqqzQ6YseTx,POST ABOUT RIVERDALE.,,
10640,CqqzQ6YseTx,"Lots of great actors but Jennifer Aniston is the best, cool woman yet warm hearted.",,
10641,CqqzQ6YseTx,Jennifer ❤️,,
10642,CqqzQ6YseTx,Hot story 🔥🔞,,
10643,CqqzQ6YseTx,Dm 🔥🔞,,
10644,CqqzQ6YseTx,Post about @therealmoworldwide standup special 🔥,,
10645,CqqzQ6YseTx,👈@ibrahim_alybrudi 👉 follow me,,
10646,CqqzQ6YseTx,❤️❤️❤️❤️❤️❤️❤️,,
10647,CqqzQ6YseTx,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ wowwwwww ❤️❤️❤️❤️j❤️j,,
10648,CqqzQ6YseTx,Is the first one on there?,,
10649,CqnfweMuTgc,Cabin 6 P4L 👏🏽👏🏽,,
10650,CqnfweMuTgc,jiara? jiara,,
10651,CqnfweMuTgc,jiara>>>,,
10652,CqnfweMuTgc,so true besties so true,,
10653,CqnfweMuTgc,Netflix you get me,,
10654,CqnfweMuTgc,y’all so real for this,,
10655,CqnfweMuTgc,#sixofcrowsspinoff #socspinoff,,
10656,CqnfweMuTgc,Spoiled by Netflix (taking my time to watch OB don't judge me) 😭,,
10657,CqnfweMuTgc,Now I want a screenshot feature 🤚,,
10658,CqnfweMuTgc,Netflix gets it,,
10659,CqnfweMuTgc,Who’s running this page😂😂😂,,
10660,CqnfweMuTgc,JIARA 4 LIFE,,
10661,CqnfweMuTgc,You understand,,
